,WaferNo,BatchNo,TestDate,ChipID,Model,PFcode,MfgStep,Ith,Vf,Pwr,PwrEOL,SlopeEff,RollingFactor,Vkink,IforVkink,DiffR,Iop2,Pop2,Vop2,ModeECLwave,WLRange,IthRange,SpecChange,LargeIthChange,Warning
319049,C16952E571,4462000,07/20/15,FE143,G3188-001-110,0:05:06,2,68.8,1.148,30.5,42.1,0.248,9.17%,0.0,0.0,1.18,350.0,53.72,1.2770000000000001,1552.9,14.699999999999818,0.5,True,False,True
319050,C16952E571,4462000,08/09/15,FE143,G3188-001-110,0:05:06,2,68.3,1.123,31.0,42.9,0.251,9.07%,0.0,0.0,1.088,350.0,53.55,1.2429999999999999,1567.6,14.699999999999818,0.5,True,False,True
319061,C16952E571,4462000,07/19/15,FE151,G3188-001-110,0:09,1,44.1,1.131,41.0,53.2,0.26899999999999996,11.51%,1.228,349.8,1.121,350.0,60.07,1.229,0.0,1569.4,0.8999999999999986,True,False,True
319062,C16952E571,4462000,07/20/15,FE151,G3188-001-110,0:09,2,45.0,1.135,39.8,51.5,0.262,12.12%,1.2590000000000001,369.8,1.121,350.0,58.76,1.245,1569.4,1569.4,0.8999999999999986,True,False,True
319080,C16952E571,4462000,07/19/15,FE161,G3188-001-110,0:09,1,43.0,1.145,42.5,55.5,0.278,10.90%,1.247,343.1,1.17,350.0,60.88,1.237,0.0,1570.2,1.2999999999999972,True,False,True
319081,C16952E571,4462000,07/20/15,FE161,G3188-001-110,0:09,2,44.3,1.159,40.8,53.1,0.268,11.29%,1.281,348.1,1.22,350.0,61.49,1.285,1570.2,1570.2,1.2999999999999972,True,False,True
319285,C16952E571,4462000,07/18/15,HC576,G3188-001-110,0:09:04,1,56.0,1.137,30.1,39.2,0.217,13.23%,1.235,354.8,1.13,350.0,43.01,1.2329999999999999,0.0,1570.4,0.20000000000000284,True,False,True
319286,C16952E571,4462000,07/20/15,HC576,G3188-001-110,0:09:4:4,2,56.2,1.1520000000000001,28.6,36.5,0.204,15.36%,1.09,199.7,1.19,350.0,36.43,1.258,1570.4,1570.4,0.20000000000000284,True,False,True
319348,C16952E571,4499000,07/19/15,HE146,G3188-001-110,0:04,2,56.4,1.177,30.9,39.1,0.223,17.24%,1.364,388.1,1.32,350.0,34.99,1.318,1570.5,17.09999999999991,0.6000000000000014,True,False,True
319349,C16952E571,4499000,08/07/15,HE146,G3188-001-110,0:04,2,55.8,1.177,31.4,39.7,0.226,17.87%,0.0,0.0,1.3130000000000002,350.0,37.01,1.3159999999999998,1553.4,17.09999999999991,0.6000000000000014,True,False,True
319822,C17071E570,4935000,07/14/15,ET579,G3188-001-110,0:05:06,2,67.7,1.158,33.3,45.3,0.267,10.25%,1.3430000000000002,393.1,1.25,250.0,45.26,1.158,1554.1,1.400000000000091,1.6000000000000085,True,False,True
319823,C17071E570,4935000,07/23/15,ET579,G3188-001-110,0:05:06,2,66.1,1.15,35.2,48.7,0.278,8.13%,0.0,0.0,1.21,350.0,63.05,1.28,1555.5,1.400000000000091,1.6000000000000085,True,False,True
319825,C17071E570,4935000,07/14/15,ET580,G3188-001-110,0:05:06,2,73.0,1.155,30.8,42.5,0.264,11.44%,1.35,399.8,1.25,250.0,42.49,1.155,1551.9,4.399999999999864,1.7999999999999972,True,False,True
319826,C17071E570,4935000,07/23/15,ET580,G3188-001-110,0:05:06,2,71.2,1.15,32.8,45.5,0.26899999999999996,7.78%,0.0,0.0,1.22,350.0,57.76,1.2830000000000001,1556.3,4.399999999999864,1.7999999999999972,True,False,True
319839,C17071E570,4935000,07/15/15,ET586,G3188-001-110,0:06,2,60.0,1.129,36.8,49.9,0.27699999999999997,9.42%,0.0,0.0,1.14,250.0,49.93,1.129,1554.2,1.7000000000000455,1.1000000000000014,True,False,True
319840,C17071E570,4935000,07/23/15,ET586,G3188-001-110,0:06,2,58.9,1.129,37.1,50.5,0.27899999999999997,9.83%,0.0,0.0,1.13,350.0,63.94,1.256,1555.9,1.7000000000000455,1.1000000000000014,True,False,True
319974,C17071E570,4935000,07/15/15,EV580,G3188-001-110,0:06,2,61.0,1.163,35.8,48.1,0.272,10.87%,1.3559999999999999,394.8,1.26,250.0,48.13,1.163,1553.2,4.2999999999999545,1.5,True,False,True
319975,C17071E570,4935000,07/23/15,EV580,G3188-001-110,0:06,2,59.5,1.158,37.5,50.8,0.27899999999999997,9.01%,0.0,0.0,1.24,350.0,64.17,1.294,1557.5,4.2999999999999545,1.5,True,False,True
319978,C17071E570,4935000,07/15/15,EV582,G3188-001-110,0:06,2,60.5,1.1420000000000001,36.2,48.7,0.272,10.39%,0.0,0.0,1.18,250.0,48.69,1.1420000000000001,1554.5,4.2000000000000455,1.2999999999999972,True,False,True
319979,C17071E570,4935000,07/23/15,EV582,G3188-001-110,0:06,2,59.2,1.139,37.8,51.6,0.282,8.41%,0.0,0.0,1.17,350.0,67.26,1.2670000000000001,1558.7,4.2000000000000455,1.2999999999999972,True,False,True
320941,C17071E570,6112000,02/21/16,HJ663,G3188-001-110,0:06,2,60.1,1.213,38.4,50.2,0.29100000000000004,15.56%,0.0,0.0,1.4909999999999999,350.0,49.56,1.371,1559.8,8.099999999999909,0.19999999999999574,True,False,True
320942,C17071E570,6112000,02/25/16,HJ663,G3188-001-110,0:08:06,2,60.3,1.2009999999999998,41.0,55.4,0.31,10.91%,0.0,0.0,1.439,350.0,67.1,1.355,1551.7,8.099999999999909,0.19999999999999574,True,False,True
472079,C17071E570,6112000,02/21/16,HJ663,G3188-001-110,0:06,2,60.1,1.213,38.4,50.2,0.29100000000000004,15.56%,0.0,0.0,1.4909999999999999,350.0,49.56,1.371,1559.8,8.099999999999909,0.19999999999999574,True,False,True
472080,C17071E570,6112000,02/25/16,HJ663,G3188-001-110,0:08:06,2,60.3,1.2009999999999998,41.0,55.4,0.31,10.91%,0.0,0.0,1.439,350.0,67.1,1.355,1551.7,8.099999999999909,0.19999999999999574,True,False,True
320966,C17071E570,6112000,02/22/16,HM116,G3188-001-110,0:05,2,66.6,1.171,33.7,45.2,0.27,13.15%,0.0,0.0,1.329,350.0,51.12,1.317,1565.6,11.099999999999909,1.6000000000000085,True,False,True
320967,C17071E570,6112000,02/25/16,HM116,G3188-001-110,0:8:5:6,2,68.2,1.17,35.4,49.0,0.287,9.70%,0.0,0.0,1.324,350.0,61.34,1.3130000000000002,1554.5,11.099999999999909,1.6000000000000085,True,False,True
472102,C17071E570,6112000,02/22/16,HM116,G3188-001-110,0:05,2,66.6,1.171,33.7,45.2,0.27,13.15%,0.0,0.0,1.329,350.0,51.12,1.317,1565.6,11.099999999999909,1.6000000000000085,True,False,True
472103,C17071E570,6112000,02/25/16,HM116,G3188-001-110,0:8:5:6,2,68.2,1.17,35.4,49.0,0.287,9.70%,0.0,0.0,1.324,350.0,61.34,1.3130000000000002,1554.5,11.099999999999909,1.6000000000000085,True,False,True
322069,C17219B570,5068000,08/01/15,FE155,G3188-001-110,0:09:4:6,2,57.7,1.072,30.9,36.8,0.22,23.44%,1.102,353.1,0.95,350.0,30.06,1.103,1569.5,16.299999999999955,1.8999999999999986,True,False,True
322070,C17219B570,5068000,09/18/15,FE155,G3188-001-110,0:8:09:4:6:7,2,59.6,1.08,30.2,36.1,0.217,23.02%,1.0979999999999999,288.1,0.971,350.0,29.31,1.115,1553.2,16.299999999999955,1.8999999999999986,True,False,True
321204,C17219B570,5069000,08/07/15,ES166,G3188-001-110,0:04:04,2,62.2,1.071,29.8,36.8,0.22,19.63%,0.0,0.0,0.9,350.0,37.38,1.117,1567.0,30.09999999999991,0.10000000000000142,True,False,True
321205,C17219B570,5069000,08/14/15,ES166,G3188-001-110,0:8:09:4,2,62.1,1.068,30.3,37.8,0.223,18.44%,1.097,313.1,0.873,350.0,39.55,1.112,1536.9,30.09999999999991,0.10000000000000142,True,False,True
321260,C17219B570,5069000,08/07/15,ET602,G3188-001-110,0:09,2,52.8,1.08,37.6,48.3,0.261,14.53%,1.15,351.5,0.97,350.0,54.66,1.151,1557.8,3.3999999999998636,0.4000000000000057,True,False,True
321261,C17219B570,5069000,08/14/15,ET602,G3188-001-110,0:08:09,2,53.2,1.083,37.6,48.4,0.262,14.15%,1.155,354.8,0.98,350.0,54.82,1.155,1554.4,3.3999999999998636,0.4000000000000057,True,False,True
321488,C17219B570,5069000,08/07/15,EV612,G3188-001-110,0:04:04,2,61.0,1.103,29.6,38.3,0.223,15.98%,0.0,0.0,1.031,350.0,39.65,1.212,1559.4,7.5,0.0,True,False,True
321489,C17219B570,5069000,08/14/15,EV612,G3188-001-110,0:08,2,61.0,1.0859999999999999,32.0,43.0,0.24100000000000002,10.66%,0.0,0.0,0.96,350.0,53.17,1.185,1551.9,7.5,0.0,True,False,True
321620,C17219B570,5069000,08/07/15,EW152,G3188-001-110,0:09,2,57.1,1.074,35.7,44.5,0.253,18.13%,1.093,289.7,0.97,350.0,47.14,1.112,1556.7,2.0,0.3999999999999986,True,False,True
321621,C17219B570,5069000,08/14/15,EW152,G3188-001-110,0:08:09,2,57.5,1.069,33.5,40.2,0.237,22.63%,1.083,283.1,0.953,350.0,36.72,1.103,1554.7,2.0,0.3999999999999986,True,False,True
321623,C17219B570,5069000,08/07/15,EW153,G3188-001-110,0:09,2,55.9,1.071,33.2,40.9,0.23199999999999998,19.50%,1.0979999999999999,303.1,0.94,350.0,40.9,1.115,1552.2,3.5,0.10000000000000142,True,False,True
321624,C17219B570,5069000,08/14/15,EW153,G3188-001-110,0:09:04,2,55.8,1.077,31.7,37.8,0.221,23.08%,1.105,303.1,0.966,350.0,32.72,1.121,1555.7,3.5,0.10000000000000142,True,False,True
321634,C17219B570,5069000,08/07/15,EW160,G3188-001-110,0:04,2,62.8,1.078,31.3,38.9,0.233,19.06%,0.0,0.0,0.96,350.0,39.48,1.1179999999999999,1569.6,20.299999999999955,0.29999999999999716,True,False,True
321635,C17219B570,5069000,08/14/15,EW160,G3188-001-110,0:8:09:4,2,62.5,1.069,31.4,38.9,0.23199999999999998,19.15%,1.081,278.0,0.9129999999999999,350.0,39.25,1.105,1549.3,20.299999999999955,0.29999999999999716,True,False,True
321826,C17219B570,5069000,08/07/15,FC583,G3188-001-110,0:04,2,59.3,1.094,30.1,36.4,0.218,22.21%,0.0,0.0,1.01,350.0,30.06,1.135,1556.0,3.7999999999999545,1.3999999999999986,True,False,True
321827,C17219B570,5069000,08/14/15,FC583,G3188-001-110,0:08:09,2,57.9,1.088,32.5,40.6,0.23199999999999998,18.01%,1.114,298.1,0.98,350.0,40.3,1.13,1552.2,3.7999999999999545,1.3999999999999986,True,False,True
321693,C17219B570,5042000,07/31/15,EX654,G3188-001-110,0:04,2,63.4,1.064,31.8,39.3,0.24,19.18%,0.0,0.0,0.9309999999999999,350.0,41.63,1.115,1559.8,6.7000000000000455,1.6999999999999957,True,False,True
321694,C17219B570,5042000,08/10/15,EX654,G3188-001-110,0:05:04,2,65.1,1.0759999999999998,30.7,37.7,0.235,19.82%,0.0,0.0,0.965,350.0,38.61,1.131,1553.1,6.7000000000000455,1.6999999999999957,True,False,True
323527,C17219B570,5075000,08/12/15,HM094,G3188-001-110,0:09:05,1,66.6,1.103,31.0,40.4,0.243,14.78%,1.178,354.8,1.041,350.0,43.05,1.173,0.0,1563.6,0.9000000000000057,True,False,True
323528,C17219B570,5075000,08/14/15,HM094,G3188-001-110,0:09:5:4,2,67.5,1.07,30.5,39.7,0.24,15.02%,1.113,318.1,0.9259999999999999,350.0,41.46,1.125,1563.6,1563.6,0.9000000000000057,True,False,True
322919,C17219B570,5048000,08/11/15,HC634,G3188-001-110,0:09,1,55.9,1.083,34.8,41.5,0.24100000000000002,22.42%,1.079,246.4,1.063,350.0,39.0,1.111,0.0,1569.6,0.29999999999999716,True,False,True
322920,C17219B570,5048000,08/13/15,HC634,G3188-001-110,0:09,2,55.6,1.067,33.9,40.4,0.23399999999999999,22.50%,1.056,233.0,1.0070000000000001,350.0,37.62,1.09,1569.6,1569.6,0.29999999999999716,True,False,True
322621,C17219B570,5052000,08/13/15,FW116,G3188-001-110,0:09,1,51.8,1.11,39.8,49.3,0.272,17.36%,1.122,270.0,1.175,350.0,50.44,1.147,0.0,1572.9,1.5,True,False,True
322622,C17219B570,5052000,08/14/15,FW116,G3188-001-110,0:09,2,50.3,1.111,39.3,48.3,0.264,18.32%,1.119,263.4,1.187,350.0,48.56,1.149,1572.9,1572.9,1.5,True,False,True
322623,C17219B570,5052000,08/13/15,FW117,G3188-001-110,0:09,1,50.1,1.133,39.4,52.3,0.271,9.53%,1.239,363.4,1.19,350.0,64.31,1.2329999999999999,0.0,1571.0,1.0,True,False,True
322624,C17219B570,5052000,08/14/15,FW117,G3188-001-110,0:09,2,49.1,1.138,38.8,50.8,0.263,11.31%,1.239,348.4,1.21,350.0,60.42,1.2409999999999999,1571.0,1571.0,1.0,True,False,True
322625,C17219B570,5052000,08/13/15,FW118,G3188-001-110,0:09,1,46.5,1.14,43.6,57.8,0.292,9.27%,1.225,321.6,1.229,350.0,69.56,1.234,0.0,1570.9,0.5,True,False,True
322626,C17219B570,5052000,08/14/15,FW118,G3188-001-110,0:09,2,46.0,1.143,43.0,56.5,0.285,10.29%,1.226,318.4,1.24,350.0,65.93,1.238,1570.9,1570.9,0.5,True,False,True
322698,C17219B570,5052000,08/13/15,FX627,G3188-001-110,0:09:5:4:4,1,75.6,1.0659999999999998,27.2,33.1,0.228,20.50%,1.063,246.7,0.915,350.0,33.09,1.09,0.0,1572.2,0.30000000000001137,True,False,True
322699,C17219B570,5052000,08/14/15,FX627,G3188-001-110,0:09:5:4:4,2,75.9,1.069,25.8,30.5,0.218,23.22%,1.067,248.4,0.93,350.0,27.78,1.094,1572.2,1572.2,0.30000000000001137,True,False,True
322700,C17219B570,5052000,08/13/15,FX628,G3188-001-110,0:09:5:4:4,1,78.5,1.063,26.3,32.2,0.22899999999999998,19.86%,1.06,246.7,0.893,350.0,32.21,1.087,0.0,1573.3,0.5,True,False,True
322701,C17219B570,5052000,08/14/15,FX628,G3188-001-110,0:09:5:4:4,2,79.0,1.065,25.0,29.8,0.21899999999999997,22.57%,1.063,250.1,0.9009999999999999,350.0,26.65,1.088,1573.3,1573.3,0.5,True,False,True
322702,C17219B570,5052000,08/13/15,FX629,G3188-001-110,0:09:5:4:4,1,74.4,1.081,28.5,35.2,0.237,19.37%,1.089,268.4,0.992,350.0,35.71,1.113,0.0,1570.9,0.6000000000000085,True,False,True
322703,C17219B570,5052000,08/14/15,FX629,G3188-001-110,0:09:5:4:4,2,73.8,1.082,27.3,32.9,0.226,21.70%,1.09,270.1,0.998,350.0,30.85,1.113,1570.9,1570.9,0.6000000000000085,True,False,True
322704,C17219B570,5052000,08/13/15,FX630,G3188-001-110,0:09:5:4:4,1,84.1,1.063,24.4,31.1,0.23,17.76%,1.071,268.4,0.9570000000000001,350.0,30.82,1.094,0.0,1570.9,1.4000000000000057,True,False,True
322705,C17219B570,5052000,08/14/15,FX630,G3188-001-110,0:09:5:4:4,2,85.5,1.082,24.2,30.7,0.231,17.80%,1.089,263.4,1.026,350.0,29.59,1.121,1570.9,1570.9,1.4000000000000057,True,False,True
322706,C17219B570,5052000,08/13/15,FX631,G3188-001-110,0:09:5:4:4,1,74.5,1.068,27.5,33.4,0.23,21.25%,1.07,256.7,0.9470000000000001,350.0,32.42,1.094,0.0,1572.3,0.5999999999999943,True,False,True
322707,C17219B570,5052000,08/14/15,FX631,G3188-001-110,0:09:5:4:4,2,75.1,1.079,26.9,32.1,0.226,22.57%,1.082,258.4,0.988,350.0,29.48,1.109,1572.3,1572.3,0.5999999999999943,True,False,True
322708,C17219B570,5052000,08/13/15,FX632,G3188-001-110,0:09:5:4:4,1,82.5,1.062,24.7,30.3,0.226,19.97%,1.062,251.8,0.88,350.0,28.98,1.087,0.0,1570.0,1.0999999999999943,True,False,True
322709,C17219B570,5052000,08/14/15,FX632,G3188-001-110,0:09:5:4:4,2,83.6,1.075,24.4,29.9,0.22699999999999998,20.08%,1.078,260.1,0.915,350.0,27.99,1.104,1570.0,1570.0,1.0999999999999943,True,False,True
322710,C17219B570,5052000,08/13/15,FX633,G3188-001-110,0:09:5:4:4,1,70.6,1.074,29.8,37.1,0.23800000000000002,18.52%,1.084,273.4,0.972,350.0,39.18,1.1079999999999999,0.0,1569.5,1.7000000000000028,True,False,True
322711,C17219B570,5052000,08/14/15,FX633,G3188-001-110,0:09:5:4:4,2,72.3,1.079,28.9,35.4,0.23399999999999999,19.89%,1.089,273.4,0.985,350.0,35.24,1.113,1569.5,1569.5,1.7000000000000028,True,False,True
322730,C17219B570,5052000,08/13/15,FX645,G3188-001-110,0:09:04,1,64.4,1.0590000000000002,30.3,37.1,0.22899999999999998,20.32%,1.0759999999999998,290.0,0.9329999999999999,350.0,40.21,1.1,0.0,1574.1,1.000000000000007,True,False,True
322731,C17219B570,5052000,08/14/15,FX645,G3188-001-110,0:09:4:4,2,63.4,1.081,30.0,36.3,0.222,21.27%,1.103,291.7,1.033,350.0,38.68,1.1320000000000001,1574.1,1574.1,1.000000000000007,True,False,True
322732,C17219B570,5052000,08/13/15,FX646,G3188-001-110,0:09:5:4:4,1,67.2,1.0590000000000002,28.6,35.1,0.221,20.12%,1.067,270.0,0.915,350.0,36.8,1.095,0.0,1571.1,0.0,True,False,True
322733,C17219B570,5052000,08/14/15,FX646,G3188-001-110,0:09:5:4:4,2,67.2,1.095,27.6,32.9,0.212,22.29%,1.1159999999999999,290.0,1.063,350.0,32.31,1.1440000000000001,1571.1,1571.1,0.0,True,False,True
322734,C17219B570,5052000,08/13/15,FX655,G3188-001-110,0:09,1,51.0,1.087,37.4,45.3,0.251,20.26%,1.0959999999999999,268.4,1.084,350.0,45.58,1.126,0.0,1566.6,1.2999999999999972,True,False,True
322735,C17219B570,5052000,08/14/15,FX655,G3188-001-110,0:09,2,52.3,1.111,36.1,43.1,0.245,21.78%,1.127,276.7,1.175,350.0,40.77,1.158,1566.6,1566.6,1.2999999999999972,True,False,True
322736,C17219B570,5052000,08/13/15,FX656,G3188-001-110,0:5:4:4,1,79.7,1.085,24.7,32.2,0.22,15.20%,0.0,0.0,0.94,350.0,37.23,1.143,0.0,1564.4,0.3999999999999915,True,False,True
322737,C17219B570,5052000,08/14/15,FX656,G3188-001-110,0:5:4:4,2,80.1,1.11,23.8,30.6,0.213,16.98%,0.0,0.0,1.045,350.0,33.54,1.179,1564.4,1564.4,0.3999999999999915,True,False,True
322820,C17219B570,5052000,08/13/15,FY119,G3188-001-110,0:09:5:4:4,1,68.5,1.101,26.6,31.3,0.21,24.65%,1.099,251.3,1.09,350.0,22.63,1.133,0.0,1569.7,1.0999999999999943,True,False,True
322821,C17219B570,5052000,08/15/15,FY119,G3188-001-110,0:09:5:4:4,2,69.6,1.08,29.0,36.3,0.231,18.53%,1.083,259.7,1.003,350.0,35.05,1.113,1569.7,1569.7,1.0999999999999943,True,False,True
322995,C17219B570,5052000,08/12/15,HE114,G3188-001-110,0:09:5:4:4,1,66.0,1.079,26.4,29.3,0.19699999999999998,29.82%,1.072,243.0,1.0,350.0,20.83,1.1,0.0,1567.6,0.20000000000000284,True,False,True
322996,C17219B570,5052000,08/13/15,HE114,G3188-001-110,0:09:5:4:4,2,66.2,1.061,27.6,31.7,0.20600000000000002,26.37%,1.053,236.4,0.93,350.0,26.52,1.077,1567.6,1567.6,0.20000000000000284,True,False,True
323120,C17219B570,5052000,08/13/15,HF634,G3188-001-110,0:09:5:4:4,1,76.9,1.038,25.3,29.6,0.21600000000000003,23.88%,1.032,233.4,0.7879999999999999,350.0,27.44,1.0490000000000002,0.0,1571.2,0.4000000000000057,True,False,True
323121,C17219B570,5052000,08/14/15,HF634,G3188-001-110,0:09:5:4:4,2,76.5,1.058,25.1,29.1,0.213,24.79%,1.046,223.4,0.88,350.0,26.37,1.077,1571.2,1571.2,0.4000000000000057,True,False,True
323136,C17219B570,5052000,08/14/15,HF648,G3188-001-110,0:09:05,1,70.4,1.0859999999999999,33.7,43.8,0.273,14.43%,1.097,278.4,1.008,350.0,48.24,1.133,0.0,1567.3,0.29999999999999716,True,False,True
323137,C17219B570,5052000,08/14/15,HF648,G3188-001-110,0:09:05,2,70.7,1.097,33.3,43.1,0.271,15.08%,1.126,296.7,1.073,350.0,46.36,1.149,1567.3,1567.3,0.29999999999999716,True,False,True
323140,C17219B570,5052000,08/14/15,HF650,G3188-001-110,0:09:05,1,67.0,1.074,32.3,41.2,0.252,16.17%,1.11,320.0,0.97,350.0,46.53,1.123,0.0,1569.4,0.29999999999999716,True,False,True
323141,C17219B570,5052000,08/14/15,HF650,G3188-001-110,0:09:05,2,67.3,1.088,31.8,40.2,0.248,17.18%,1.1179999999999999,301.7,1.026,350.0,44.16,1.1420000000000001,1569.4,1569.4,0.29999999999999716,True,False,True
323148,C17219B570,5052000,08/13/15,HF657,G3188-001-110,0:05,1,68.3,1.0979999999999999,32.7,43.9,0.262,11.55%,0.0,0.0,1.038,350.0,54.81,1.186,0.0,1560.9,0.29999999999999716,True,False,True
323149,C17219B570,5052000,08/14/15,HF657,G3188-001-110,0:05,2,68.0,1.111,32.0,42.5,0.255,12.65%,0.0,0.0,1.093,350.0,51.3,1.204,1560.9,1560.9,0.29999999999999716,True,False,True
323154,C17219B570,5052000,08/13/15,HF660,G3188-001-110,0:09,1,57.0,1.101,39.3,53.0,0.28600000000000003,8.88%,1.2009999999999998,356.7,1.063,350.0,67.25,1.197,0.0,1565.0,0.0,True,False,True
323155,C17219B570,5052000,08/14/15,HF660,G3188-001-110,0:09,2,57.0,1.115,39.2,52.8,0.285,9.12%,1.2209999999999999,358.4,1.1179999999999999,350.0,66.04,1.216,1565.0,1565.0,0.0,True,False,True
323156,C17219B570,5052000,08/13/15,HF661,G3188-001-110,0:09,1,61.9,1.0859999999999999,33.0,42.4,0.247,15.04%,1.1440000000000001,340.0,1.0070000000000001,350.0,48.77,1.151,0.0,1564.3,0.19999999999999574,True,False,True
323157,C17219B570,5052000,08/14/15,HF661,G3188-001-110,0:09,2,61.7,1.1,32.8,41.8,0.243,15.60%,1.177,363.4,1.065,350.0,47.24,1.171,1564.3,1564.3,0.19999999999999574,True,False,True
323158,C17219B570,5052000,08/13/15,HF663,G3188-001-110,0:09,1,64.1,1.073,34.4,44.8,0.264,14.38%,1.1179999999999999,330.0,0.96,350.0,51.38,1.127,0.0,1557.6,1.2000000000000028,True,False,True
323159,C17219B570,5052000,08/14/15,HF663,G3188-001-110,0:09:05,2,65.3,1.092,33.9,43.8,0.262,14.75%,1.137,320.0,1.03,350.0,49.16,1.153,1557.6,1557.6,1.2000000000000028,True,False,True
323600,C17219B570,5052000,08/13/15,HN637,G3188-001-110,0:09,1,58.8,1.085,33.4,40.8,0.237,19.87%,1.092,265.1,1.01,350.0,43.82,1.129,0.0,1558.6,0.19999999999999574,True,False,True
323601,C17219B570,5052000,08/14/15,HN637,G3188-001-110,0:09:04,2,58.6,1.087,32.3,38.5,0.22699999999999998,22.11%,1.093,263.4,1.02,350.0,38.65,1.131,1558.6,1558.6,0.19999999999999574,True,False,True
323602,C17219B570,5052000,08/13/15,HN638,G3188-001-110,0:09,1,55.3,1.091,35.2,44.1,0.24600000000000002,16.88%,1.12,300.0,1.05,350.0,49.27,1.143,0.0,1560.5,0.8000000000000043,True,False,True
323603,C17219B570,5052000,08/14/15,HN638,G3188-001-110,0:09,2,56.1,1.101,34.4,42.3,0.24,18.78%,1.135,306.7,1.09,350.0,44.77,1.156,1560.5,1560.5,0.8000000000000043,True,False,True
323612,C17219B570,5052000,08/13/15,HN648,G3188-001-110,0:09,1,64.7,1.077,33.5,43.3,0.257,14.43%,1.1159999999999999,318.3,0.963,350.0,49.31,1.13,0.0,1560.2,0.7999999999999972,True,False,True
323613,C17219B570,5052000,08/14/15,HN648,G3188-001-110,0:09:5:4,2,65.5,1.085,31.5,39.8,0.243,17.20%,1.129,328.4,0.995,350.0,41.2,1.138,1560.2,1560.2,0.7999999999999972,True,False,True
323614,C17219B570,5052000,08/13/15,HN649,G3188-001-110,0:09:5:4,1,66.4,1.048,31.1,39.0,0.242,18.11%,1.052,261.7,0.85,350.0,41.44,1.079,0.0,1562.5,0.19999999999998863,True,False,True
323615,C17219B570,5052000,08/14/15,HN649,G3188-001-110,0:09:5:4,2,66.6,1.074,30.3,37.7,0.23600000000000002,19.16%,1.093,290.0,0.9570000000000001,350.0,38.43,1.115,1562.5,1562.5,0.19999999999998863,True,False,True
323620,C17219B570,5052000,08/14/15,HN652,G3188-001-110,0:09:5:4,1,69.3,1.055,30.6,38.5,0.244,17.88%,1.064,271.7,0.8759999999999999,350.0,40.25,1.088,0.0,1556.5,0.7999999999999972,True,False,True
323621,C17219B570,5052000,08/14/15,HN652,G3188-001-110,0:09:5:4:4,2,70.1,1.069,29.9,37.2,0.24,18.55%,1.083,280.1,0.9259999999999999,350.0,37.6,1.107,1556.5,1556.5,0.7999999999999972,True,False,True
323632,C17219B570,5052000,08/13/15,HN660,G3188-001-110,0:09:5:4:4,1,71.3,1.046,28.9,35.8,0.235,19.60%,1.045,251.7,0.825,350.0,36.68,1.074,0.0,1555.5,0.7999999999999972,True,False,True
323633,C17219B570,5052000,08/14/15,HN660,G3188-001-110,0:09:5:4:4,2,72.1,1.058,27.8,33.9,0.228,20.82%,1.063,263.4,0.87,350.0,32.6,1.091,1555.5,1555.5,0.7999999999999972,True,False,True
322670,C17219B570,5059000,08/14/15,FW149,G3188-001-110,0:09,1,56.1,1.071,35.3,42.5,0.24600000000000002,21.19%,1.0659999999999998,243.4,1.01,350.0,43.37,1.102,0.0,1564.2,0.8999999999999986,True,False,True
322671,C17219B570,5059000,08/14/15,FW149,G3188-001-110,0:09,2,57.0,1.0759999999999998,34.8,41.7,0.243,21.18%,1.07,241.7,1.025,350.0,42.19,1.109,1564.2,1564.2,0.8999999999999986,True,False,True
322834,C17219B570,5059000,08/14/15,FY135,G3188-001-110,0:09,1,51.1,1.111,38.6,51.0,0.267,10.57%,1.229,371.7,1.117,350.0,64.14,1.212,0.0,1569.7,0.0,True,False,True
322835,C17219B570,5059000,08/14/15,FY135,G3188-001-110,0:09,2,51.1,1.121,37.9,49.5,0.261,12.02%,1.239,365.1,1.16,350.0,60.22,1.227,1569.7,1569.7,0.0,True,False,True
322836,C17219B570,5059000,08/14/15,FY136,G3188-001-110,0:09,1,56.9,1.073,34.0,41.3,0.23800000000000002,20.30%,1.0759999999999998,258.4,1.01,350.0,44.69,1.115,0.0,1572.4,0.3999999999999986,True,False,True
322837,C17219B570,5059000,08/14/15,FY136,G3188-001-110,0:09,2,56.5,1.082,33.5,40.2,0.23199999999999998,21.76%,1.093,271.7,1.054,350.0,42.47,1.129,1572.4,1572.4,0.3999999999999986,True,False,True
